produto_id,loja_id,data_snapshot,quantidade_disponivel
P0014,L100,2025-06-01,96
P0015,L100,2025-06-01,171
P0016,L100,2025-06-01,174
P0017,L100,2025-06-01,8
P0018,L100,2025-06-01,131
P0019,L100,2025-06-01,18
P0020,L100,2025-06-01,145
P0021,L100,2025-06-01,38
P0022,L100,2025-06-01,56
P0023,L100,2025-06-01,148
P0024,L100,2025-06-01,5
P0025,L100,2025-06-01,195
P0026,L100,2025-06-01,187
P0027,L100,2025-06-01,44
P0028,L100,2025-06-01,146
P0029,L100,2025-06-01,116
P0030,L100,2025-06-01,42
P0031,L100,2025-06-01,79
P0032,L100,2025-06-01,12
P0033,L100,2025-06-01,112
P0034,L100,2025-06-01,184
P0035,L100,2025-06-01,154
P0036,L100,2025-06-01,143
P0037,L100,2025-06-01,117
P0038,L100,2025-06-01,159
P0039,L100,2025-06-01,80
P0040,L100,2025-06-01,186
P0041,L100,2025-06-01,6
P0042,L100,2025-06-01,98
P0043,L100,2025-06-01,134
P0044,L100,2025-06-01,164
P9024,L100,2025-06-01,55
P0046,L100,2025-06-01,121
P0047,L100,2025-06-01,27
P0048,L100,2025-06-01,51
P0049,L100,2025-06-01,122
P0050,L100,2025-06-01,103
P0051,L100,2025-06-01,139
P0052,L100,2025-06-01,88
P0053,L100,2025-06-01,124
P0054,L100,2025-06-01,119
P0055,L100,2025-06-01,177
P0056,L100,2025-06-01,154
P0057,L100,2025-06-01,180
P0058,L100,2025-06-01,125
P0059,L100,2025-06-01,7
P0060,L100,2025-06-01,91
P0061,L100,2025-06-01,190
P0062,L100,2025-06-01,127
P0063,L100,2025-06-01,82
P0064,L100,2025-06-01,151
P0065,L100,2025-06-01,9
P0066,L100,2025-06-01,26
P0067,L100,2025-06-01,109
P0068,L100,2025-06-01,133
P0069,L100,2025-06-01,162
P0070,L100,2025-06-01,177
P0071,L100,2025-06-01,51
P0072,L100,2025-06-01,59
P0073,L100,2025-06-01,187
P9053,L100,2025-06-01,181
P0075,L100,2025-06-01,126
P0076,L100,2025-06-01,77
P0077,L100,2025-06-01,153
P0078,L100,2025-06-01,68
P0079,L100,2025-06-01,199
P0080,L100,2025-06-01,9
P0081,L100,2025-06-01,26
P0082,L100,2025-06-01,105
P0083,L100,2025-06-01,11
P0084,L100,2025-06-01,121
P0085,L100,2025-06-01,182
P0086,L100,2025-06-01,4
P0087,L100,2025-06-01,66
P0088,L100,2025-06-01,62
P0089,L100,2025-06-01,156
P0090,L100,2025-06-01,179
P0091,L100,2025-06-01,45
P0092,L100,2025-06-01,195
P0093,L100,2025-06-01,170
P0094,L100,2025-06-01,33
P0095,L100,2025-06-01,70
P0096,L100,2025-06-01,172
P0097,L100,2025-06-01,117
P0098,L100,2025-06-01,51
P0099,L100,2025-06-01,89
P0100,L100,2025-06-01,194
P0101,L100,2025-06-01,56
P0102,L100,2025-06-01,-14
P0103,L100,2025-06-01,22
P0104,L100,2025-06-01,143
P0105,L100,2025-06-01,15
P0106,L100,2025-06-01,195
P0107,L100,2025-06-01,37
P0108,L100,2025-06-01,7
P0109,L100,2025-06-01,79
P0110,L100,2025-06-01,91
P0111,L100,2025-06-01,17
P0112,L100,2025-06-01,142
P0113,L100,2025-06-01,150
P0114,L100,2025-06-01,7
P0115,L100,2025-06-01,146
P0116,L100,2025-06-01,5
P0117,L100,2025-06-01,120
P0118,L100,2025-06-01,23
P0119,L100,2025-06-01,155
P0120,L100,2025-06-01,155
P0121,L100,2025-06-01,76
P0122,L100,2025-06-01,8
P0123,L100,2025-06-01,53
P0124,L100,2025-06-01,57
P0125,L100,2025-06-01,161
P0126,L100,2025-06-01,141
P0127,L100,2025-06-01,154
P0128,L100,2025-06-01,30
P0129,L100,2025-06-01,5
P0130,L100,2025-06-01,184
P0131,L100,2025-06-01,1
P0132,L100,2025-06-01,168
P0133,L100,2025-06-01,149
P0134,L100,2025-06-01,65
P0135,L100,2025-06-01,21
P0136,L100,2025-06-01,27
P0137,L100,2025-06-01,197
P0138,L100,2025-06-01,183
P0139,L100,2025-06-01,101
P0140,L100,2025-06-01,90
P0141,L100,2025-06-01,155
P0142,L100,2025-06-01,36
P0143,L100,2025-06-01,25
P0144,L100,2025-06-01,42
P0145,L100,2025-06-01,0
P0146,L100,2025-06-01,82
P0147,L100,2025-06-01,132
P0148,L100,2025-06-01,58
P0149,L100,2025-06-01,124
P0150,L100,2025-06-01,154
P0001,L001,2025-07-01,52
P0002,L001,2025-07-01,18
P0003,L001,2025-07-01,16
P0004,L001,2025-07-01,71
P0005,L001,2025-07-01,0
P0006,L001,2025-07-01,135
P0007,L001,2025-07-01,80
P0008,L001,2025-07-01,154
P0009,L001,2025-07-01,113
P0010,L001,2025-07-01,92
P0011,L001,2025-07-01,102
P0012,L001,2025-07-01,7
P0013,L001,2025-07-01,136
P0014,L001,2025-07-01,78
P0015,L001,2025-07-01,31
P0016,L001,2025-07-01,19
P0017,L001,2025-07-01,55
P0018,L001,2025-07-01,24
P0019,L001,2025-07-01,168
P0020,L001,2025-07-01,125
P0021,L001,2025-07-01,196
P0022,L001,2025-07-01,86
P0023,L001,2025-07-01,151
P0024,L001,2025-07-01,27
P0025,L001,2025-07-01,149
P0026,L001,2025-07-01,170
P0027,L001,2025-07-01,122
P0028,L001,2025-07-01,61
P0029,L001,2025-07-01,154
P0030,L001,2025-07-01,162
P0031,L001,2025-07-01,108
P0032,L001,2025-07-01,133
P0033,L001,2025-07-01,75
P0034,L001,2025-07-01,94
P0035,L001,2025-07-01,199
P0036,L001,2025-07-01,67
P0037,L001,2025-07-01,51
P0038,L001,2025-07-01,71
P0039,L001,2025-07-01,146
P0040,L001,2025-07-01,137
P0041,L001,2025-07-01,92
P0042,L001,2025-07-01,86
P0043,L001,2025-07-01,136
P0044,L001,2025-07-01,66
P0045,L001,2025-07-01,31
P0046,L001,2025-07-01,152
P0047,L001,2025-07-01,130
P0048,L001,2025-07-01,133
P0049,L001,2025-07-01,97
P0050,L001,2025-07-01,4
P0051,L001,2025-07-01,133
P0052,L001,2025-07-01,59
P0053,L001,2025-07-01,156
P0054,L001,2025-07-01,131
P0055,L001,2025-07-01,81
P0056,L001,2025-07-01,13
P0057,L001,2025-07-01,155
P0058,L001,2025-07-01,57
P0059,L001,2025-07-01,196
P0060,L001,2025-07-01,63
P0061,L001,2025-07-01,185
P0062,L001,2025-07-01,113
P0063,L001,2025-07-01,19
P0064,L001,2025-07-01,68
P0065,L001,2025-07-01,173
P0066,L001,2025-07-01,48
P0067,L001,2025-07-01,43
P0068,L001,2025-07-01,79
P0069,L001,2025-07-01,31
P0070,L001,2025-07-01,124
P0071,L001,2025-07-01,141
P0072,L001,2025-07-01,155
P0073,L001,2025-07-01,188
P0074,L001,2025-07-01,171
P0075,L001,2025-07-01,176
P0076,L001,2025-07-01,120
P0077,L001,2025-07-01,143
P0078,L001,2025-07-01,2
P0079,L001,2025-07-01,47
P0080,L001,2025-07-01,50
P0081,L001,2025-07-01,174
P0082,L001,2025-07-01,74
P0083,L001,2025-07-01,52
P0084,L001,2025-07-01,138
P0085,L001,2025-07-01,178
P0086,L001,2025-07-01,153
P0087,L001,2025-07-01,91
P0088,L001,2025-07-01,112
P0089,L001,2025-07-01,22
P0090,L001,2025-07-01,142
P0091,L001,2025-07-01,128
P0092,L001,2025-07-01,2
P0093,L001,2025-07-01,168
P0094,L001,2025-07-01,180
P0095,L001,2025-07-01,69
P0096,L001,2025-07-01,37
P0097,L001,2025-07-01,121
P0098,L001,2025-07-01,127
P0099,L001,2025-07-01,187
P0100,L001,2025-07-01,33
P0101,L001,2025-07-01,38
P0102,L001,2025-07-01,89
P0103,L001,2025-07-01,125
P0104,L001,2025-07-01,101
P0105,L001,2025-07-01,95
P0106,L001,2025-07-01,95
P0107,L001,2025-07-01,197
P0108,L001,2025-07-01,43
P0109,L001,2025-07-01,178
P0110,L001,2025-07-01,37
P0111,L001,2025-07-01,165
P0112,L001,2025-07-01,118
P0113,L001,2025-07-01,150
P0114,L001,2025-07-01,35
P0115,L001,2025-07-01,49
P0116,L001,2025-07-01,45
P0117,L001,2025-07-01,116
P0118,L001,2025-07-01,148
P0119,L001,2025-07-01,192
P0120,L001,2025-07-01,62
P0121,L001,2025-07-01,-11
P0122,L001,2025-07-01,58
P0123,L001,2025-07-01,190
P0124,L001,2025-07-01,46
P0125,L001,2025-07-01,68
P0126,L001,2025-07-01,129
P0127,L001,2025-07-01,140
P0128,L001,2025-07-01,45
P0129,L001,2025-07-01,80
P0130,L001,2025-07-01,57
P0131,L001,2025-07-01,158
P0132,L001,2025-07-01,172
P0133,L001,2025-07-01,147
P0134,L001,2025-07-01,146
P0135,L001,2025-07-01,51
P0136,L001,2025-07-01,1
P0137,L001,2025-07-01,116
P0138,L001,2025-07-01,43
P0139,L001,2025-07-01,45
P0140,L001,2025-07-01,45
P0141,L001,2025-07-01,141
P0142,L001,2025-07-01,24
P0143,L001,2025-07-01,142
P0144,L001,2025-07-01,3
P0145,L001,2025-07-01,197
P0146,L001,2025-07-01,64
P0147,L001,2025-07-01,148
P0148,L001,2025-07-01,182
P0149,L001,2025-07-01,42
P0150,L001,2025-07-01,131
P0001,L002,2025-07-01,78
P0002,L002,2025-07-01,71
P0003,L002,2025-07-01,17
P0004,L002,2025-07-01,140
P0005,L002,2025-07-01,63
P0006,L002,2025-07-01,56
P0007,L002,2025-07-01,101
P0008,L002,2025-07-01,123
P0009,L002,2025-07-01,117
P0010,L002,2025-07-01,75
P0011,L002,2025-07-01,150
P0012,L002,2025-07-01,121
P0013,L002,2025-07-01,18
P0014,L002,2025-07-01,106
P0015,L002,2025-07-01,158
P0016,L002,2025-07-01,147
P0017,L002,2025-07-01,140
P0018,L002,2025-07-01,20
P0019,L002,2025-07-01,54
P0020,L002,2025-07-01,139
P0021,L002,2025-07-01,87
P0022,L002,2025-07-01,87
P0023,L002,2025-07-01,42
P0024,L002,2025-07-01,144
P0025,L002,2025-07-01,39
P0026,L002,2025-07-01,74
P0027,L002,2025-07-01,187
P0028,L002,2025-07-01,135
P0029,L002,2025-07-01,119
P0030,L002,2025-07-01,170
P0031,L002,2025-07-01,37
P0032,L002,2025-07-01,36
P0033,L002,2025-07-01,81
P0034,L002,2025-07-01,2
P0035,L002,2025-07-01,1
P0036,L002,2025-07-01,153
P0037,L002,2025-07-01,37
P0038,L002,2025-07-01,199
P0039,L002,2025-07-01,158
P0040,L002,2025-07-01,116
P0041,L002,2025-07-01,84
P0042,L002,2025-07-01,10
P0043,L002,2025-07-01,8
P0044,L002,2025-07-01,1
P0045,L002,2025-07-01,30
P0046,L002,2025-07-01,153
P0047,L002,2025-07-01,186
P0048,L002,2025-07-01,36
P0049,L002,2025-07-01,66
P0050,L002,2025-07-01,180
P0051,L002,2025-07-01,45
P0052,L002,2025-07-01,188
P0053,L002,2025-07-01,3
P0054,L002,2025-07-01,5
P0055,L002,2025-07-01,177
P0056,L002,2025-07-01,71
P0057,L002,2025-07-01,100
P0058,L002,2025-07-01,52
P0059,L002,2025-07-01,121
P0060,L002,2025-07-01,158
P0061,L002,2025-07-01,129
P0062,L002,2025-07-01,5
P0063,L002,2025-07-01,160
P0064,L002,2025-07-01,190
P0065,L002,2025-07-01,145
P0066,L002,2025-07-01,115
P0067,L002,2025-07-01,46
P0068,L002,2025-07-01,72
P0069,L002,2025-07-01,81
P0070,L002,2025-07-01,142
P0071,L002,2025-07-01,183
P0072,L002,2025-07-01,48
P0073,L002,2025-07-01,55
P0074,L002,2025-07-01,35
P0075,L002,2025-07-01,195
P0076,L002,2025-07-01,178
P0077,L002,2025-07-01,169
P0078,L002,2025-07-01,14
P0079,L002,2025-07-01,128
P0080,L002,2025-07-01,94
P0081,L002,2025-07-01,132
P0082,L002,2025-07-01,101
P0083,L002,2025-07-01,76
P0084,L002,2025-07-01,159
P0085,L002,2025-07-01,142
P0086,L002,2025-07-01,150
P0087,L002,2025-07-01,84
P0088,L002,2025-07-01,13
P0089,L002,2025-07-01,151
P0090,L002,2025-07-01,196
P0091,L002,2025-07-01,185
P0092,L002,2025-07-01,1
P0093,L002,2025-07-01,42
P0094,L002,2025-07-01,176
P0095,L002,2025-07-01,49
P0096,L002,2025-07-01,152
P0097,L002,2025-07-01,3
P0098,L002,2025-07-01,22
P0099,L002,2025-07-01,160
P0100,L002,2025-07-01,190
P0101,L002,2025-07-01,41
P0102,L002,2025-07-01,181
P0103,L002,2025-07-01,133
P0104,L002,2025-07-01,73
P0105,L002,2025-07-01,96
P0106,L002,2025-07-01,130
P0107,L002,2025-07-01,106
P0108,L002,2025-07-01,82
P0109,L002,2025-07-01,64
P0110,L002,2025-07-01,157
P0111,L002,2025-07-01,58
P0112,L002,2025-07-01,41
P0113,L002,2025-07-01,57
P0114,L002,2025-07-01,28
P0115,L002,2025-07-01,195
P0116,L002,2025-07-01,48
P0117,L002,2025-07-01,126
P0118,L002,2025-07-01,189
P0119,L002,2025-07-01,26
P0120,L002,2025-07-01,129
P0121,L002,2025-07-01,104
P0122,L002,2025-07-01,125
P0123,L002,2025-07-01,98
P0124,L002,2025-07-01,37
P0125,L002,2025-07-01,22
P0126,L002,2025-07-01,189
P0127,L002,2025-07-01,1
P0128,L002,2025-07-01,197
P0129,L002,2025-07-01,61
P0130,L002,2025-07-01,-5
P0131,L002,2025-07-01,120
P0132,L002,2025-07-01,18
P0133,L002,2025-07-01,78
P0134,L002,2025-07-01,102
P0135,L002,2025-07-01,20
P0136,L002,2025-07-01,192
P0137,L002,2025-07-01,5
P0138,L002,2025-07-01,61
P0139,L002,2025-07-01,6
P0140,L002,2025-07-01,115
P0141,L002,2025-07-01,151
P0142,L002,2025-07-01,188
P0143,L002,2025-07-01,25
P0144,L002,2025-07-01,9
P0145,L002,2025-07-01,128
P0146,L002,2025-07-01,173
P0147,L002,2025-07-01,33
P0148,L002,2025-07-01,114
P0149,L002,2025-07-01,87
P0150,L002,2025-07-01,17
P0001,L003,2025-07-01,5
P0002,L003,2025-07-01,65
P0003,L003,2025-07-01,24
P0004,L003,2025-07-01,180
P0005,L003,2025-07-01,169
P0006,L003,2025-07-01,155
P0007,L003,2025-07-01,97
P0008,L003,2025-07-01,23
P0009,L003,2025-07-01,120
P0010,L003,2025-07-01,171
P0011,L003,2025-07-01,90
P0012,L003,2025-07-01,10
P0013,L003,2025-07-01,69
P0014,L003,2025-07-01,182
P0015,L003,2025-07-01,4
P0016,L003,2025-07-01,141
P0017,L003,2025-07-01,120
P0018,L003,2025-07-01,138
P0019,L003,2025-07-01,133
P0020,L003,2025-07-01,143
P0021,L003,2025-07-01,192
P0022,L003,2025-07-01,17
P0023,L003,2025-07-01,2
P0024,L003,2025-07-01,67
P0025,L003,2025-07-01,179
P0026,L003,2025-07-01,189
P0027,L003,2025-07-01,31
P0028,L003,2025-07-01,144
P0029,L003,2025-07-01,93
P0030,L003,2025-07-01,15
P0031,L003,2025-07-01,118
P0032,L003,2025-07-01,77
P0033,L003,2025-07-01,42
P0034,L003,2025-07-01,11
P0035,L003,2025-07-01,64
P0036,L003,2025-07-01,196
P0037,L003,2025-07-01,104
P0038,L003,2025-07-01,6
P0039,L003,2025-07-01,106
P0040,L003,2025-07-01,150
P0041,L003,2025-07-01,149
P0042,L003,2025-07-01,12
P0043,L003,2025-07-01,50
P0044,L003,2025-07-01,90
P0045,L003,2025-07-01,98
P0046,L003,2025-07-01,73
P0047,L003,2025-07-01,63
P0048,L003,2025-07-01,188
P0049,L003,2025-07-01,88
P0050,L003,2025-07-01,11
P0051,L003,2025-07-01,13
P0052,L003,2025-07-01,0
P0053,L003,2025-07-01,110
P0054,L003,2025-07-01,171
P0055,L003,2025-07-01,121
P0056,L003,2025-07-01,48
P0057,L003,2025-07-01,66
P0058,L003,2025-07-01,28
P0059,L003,2025-07-01,100
P0060,L003,2025-07-01,2
P0061,L003,2025-07-01,63
P0062,L003,2025-07-01,152
P0063,L003,2025-07-01,100
P0064,L003,2025-07-01,86
P0065,L003,2025-07-01,16
P0066,L003,2025-07-01,167
P0067,L003,2025-07-01,90
P0068,L003,2025-07-01,126
P0069,L003,2025-07-01,49
P0070,L003,2025-07-01,163
P0071,L003,2025-07-01,164
P0072,L003,2025-07-01,36
P0073,L003,2025-07-01,22
P0074,L003,2025-07-01,66
P0075,L003,2025-07-01,165
P0076,L003,2025-07-01,150
P0077,L003,2025-07-01,30
P0078,L003,2025-07-01,137
P0079,L003,2025-07-01,45
P0080,L003,2025-07-01,135
P0081,L003,2025-07-01,155
P0082,L003,2025-07-01,126
P0083,L003,2025-07-01,39
P0084,L003,2025-07-01,42
P0085,L003,2025-07-01,178
P0086,L003,2025-07-01,174
P0087,L003,2025-07-01,124
P0088,L003,2025-07-01,86
P0089,L003,2025-07-01,76
P0090,L003,2025-07-01,81
P0091,L003,2025-07-01,166
P0092,L003,2025-07-01,89
P0093,L003,2025-07-01,156
P0094,L003,2025-07-01,124
P0095,L003,2025-07-01,4
P0096,L003,2025-07-01,39
P0097,L003,2025-07-01,33
P0098,L003,2025-07-01,164
P0099,L003,2025-07-01,65
P0100,L003,2025-07-01,42
P0101,L003,2025-07-01,15
P0102,L003,2025-07-01,71
P0103,L003,2025-07-01,158
P0104,L003,2025-07-01,12
P0105,L003,2025-07-01,183
P0106,L003,2025-07-01,193
P0107,L003,2025-07-01,37
P0108,L003,2025-07-01,9
P0109,L003,2025-07-01,153
P0110,L003,2025-07-01,38
P0111,L003,2025-07-01,186
P0112,L003,2025-07-01,189
P0113,L003,2025-07-01,94
P0114,L003,2025-07-01,177
P0115,L003,2025-07-01,197
P0116,L003,2025-07-01,14
P0117,L003,2025-07-01,25
P0118,L003,2025-07-01,56
P0119,L003,2025-07-01,72
P0120,L003,2025-07-01,182
P0121,L003,2025-07-01,96
P0122,L003,2025-07-01,36
P0123,L003,2025-07-01,7
P0124,L003,2025-07-01,194
P0125,L003,2025-07-01,190
P0126,L003,2025-07-01,104
P0127,L003,2025-07-01,86
P0128,L003,2025-07-01,193
P0129,L003,2025-07-01,101
P0130,L003,2025-07-01,18
P0131,L003,2025-07-01,163
P0132,L003,2025-07-01,47
P0133,L003,2025-07-01,157
P0134,L003,2025-07-01,165
P0135,L003,2025-07-01,186
P0136,L003,2025-07-01,173
P0137,L003,2025-07-01,199
P0138,L003,2025-07-01,35
P0139,L003,2025-07-01,127
P0140,L003,2025-07-01,13
P0141,L003,2025-07-01,83
P0142,L003,2025-07-01,89
P0143,L003,2025-07-01,186
P0144,L003,2025-07-01,144
P0145,L003,2025-07-01,127
P0146,L003,2025-07-01,142
P0147,L003,2025-07-01,41
P0148,L003,2025-07-01,56
P0149,L003,2025-07-01,98
P0150,L003,2025-07-01,153
P0001,L004,2025-07-01,119
P0002,L004,2025-07-01,148
P0003,L004,2025-07-01,151
P0004,L004,2025-07-01,21
P0005,L004,2025-07-01,148
P0006,L004,2025-07-01,105
P0007,L004,2025-07-01,164
P0008,L004,2025-07-01,75
P0009,L004,2025-07-01,99
P0010,L004,2025-07-01,77
P0011,L004,2025-07-01,7
P0012,L004,2025-07-01,47
P0013,L004,2025-07-01,91
P0014,L004,2025-07-01,159
P0015,L004,2025-07-01,105
P0016,L004,2025-07-01,110
P0017,L004,2025-07-01,57
P0018,L004,2025-07-01,178
P0019,L004,2025-07-01,56
P0020,L004,2025-07-01,74
P0021,L004,2025-07-01,170
P0022,L004,2025-07-01,141
P0023,L004,2025-07-01,58
P0024,L004,2025-07-01,14
P0025,L004,2025-07-01,89
P0026,L004,2025-07-01,118
P0027,L004,2025-07-01,-10
P0028,L004,2025-07-01,-8
P0029,L004,2025-07-01,140
P0030,L004,2025-07-01,68
P0031,L004,2025-07-01,54
P0032,L004,2025-07-01,60
P0033,L004,2025-07-01,185
P0034,L004,2025-07-01,135
P0035,L004,2025-07-01,134
P0036,L004,2025-07-01,147
P0037,L004,2025-07-01,49
P0038,L004,2025-07-01,179
P0039,L004,2025-07-01,22
P0040,L004,2025-07-01,146
P0041,L004,2025-07-01,167
P0042,L004,2025-07-01,181
P0043,L004,2025-07-01,97
P0044,L004,2025-07-01,192
P0045,L004,2025-07-01,139
P0046,L004,2025-07-01,169
P0047,L004,2025-07-01,156
P0048,L004,2025-07-01,175
P0049,L004,2025-07-01,169
P0050,L004,2025-07-01,79
P0051,L004,2025-07-01,60
P0052,L004,2025-07-01,48
P0053,L004,2025-07-01,58
P0054,L004,2025-07-01,143
P0055,L004,2025-07-01,47
P0056,L004,2025-07-01,86
P0057,L004,2025-07-01,158
P0058,L004,2025-07-01,160
P0059,L004,2025-07-01,171
P0060,L004,2025-07-01,170
P0061,L004,2025-07-01,74
P0062,L004,2025-07-01,17
P0063,L004,2025-07-01,52
P0064,L004,2025-07-01,121
P0065,L004,2025-07-01,79
P0066,L004,2025-07-01,183
P0067,L004,2025-07-01,172
P0068,L004,2025-07-01,163
P0069,L004,2025-07-01,184
P0070,L004,2025-07-01,92
P0071,L004,2025-07-01,7
P0072,L004,2025-07-01,131
P0073,L004,2025-07-01,150
P0074,L004,2025-07-01,174
P0075,L004,2025-07-01,126
P0076,L004,2025-07-01,186
P0077,L004,2025-07-01,174
P0078,L004,2025-07-01,121
P0079,L004,2025-07-01,100
P0080,L004,2025-07-01,52
P0081,L004,2025-07-01,18
P0082,L004,2025-07-01,197
P0083,L004,2025-07-01,106
P0084,L004,2025-07-01,147
P0085,L004,2025-07-01,49
P0086,L004,2025-07-01,11
P0087,L004,2025-07-01,121
P0088,L004,2025-07-01,175
P0089,L004,2025-07-01,128
P0090,L004,2025-07-01,16
P0091,L004,2025-07-01,168
P0092,L004,2025-07-01,131
P0093,L004,2025-07-01,69
P0094,L004,2025-07-01,54
P0095,L004,2025-07-01,192
P0096,L004,2025-07-01,76
P0097,L004,2025-07-01,189
P0098,L004,2025-07-01,162
P0099,L004,2025-07-01,155
P0100,L004,2025-07-01,63
P0101,L004,2025-07-01,191
P0102,L004,2025-07-01,129
P0103,L004,2025-07-01,22
P0104,L004,2025-07-01,170
P0105,L004,2025-07-01,88
P0106,L004,2025-07-01,-3
P0107,L004,2025-07-01,38
P0108,L004,2025-07-01,55
P0109,L004,2025-07-01,23
P0110,L004,2025-07-01,52
P0111,L004,2025-07-01,62
P0112,L004,2025-07-01,14
P0113,L004,2025-07-01,44
P0114,L004,2025-07-01,59
P0115,L004,2025-07-01,123
P0116,L004,2025-07-01,26
P0117,L004,2025-07-01,44
P0118,L004,2025-07-01,18
P0119,L004,2025-07-01,129
P0120,L004,2025-07-01,178
P0121,L004,2025-07-01,143
P0122,L004,2025-07-01,93
P0123,L004,2025-07-01,182
P0124,L004,2025-07-01,108
P0125,L004,2025-07-01,78
P0126,L004,2025-07-01,183
P0127,L004,2025-07-01,118
P0128,L004,2025-07-01,29
P0129,L004,2025-07-01,3
P0130,L004,2025-07-01,199
P0131,L004,2025-07-01,13
P0132,L004,2025-07-01,96
P0133,L004,2025-07-01,117
P0134,L004,2025-07-01,4
P0135,L004,2025-07-01,13
P0136,L004,2025-07-01,179
P0137,L004,2025-07-01,66
P0138,L004,2025-07-01,52
P0139,L004,2025-07-01,40
P0140,L004,2025-07-01,174
P0141,L004,2025-07-01,33
P0142,L004,2025-07-01,121
P0143,L004,2025-07-01,79
P0144,L004,2025-07-01,47
P0145,L004,2025-07-01,51
P0146,L004,2025-07-01,11
P0147,L004,2025-07-01,40
P0148,L004,2025-07-01,179
P0149,L004,2025-07-01,134
P0150,L004,2025-07-01,139
P0001,L005,2025-07-01,79
P0002,L005,2025-07-01,190
P0003,L005,2025-07-01,156
P0004,L005,2025-07-01,191
P0005,L005,2025-07-01,16
P0006,L005,2025-07-01,10
P0007,L005,2025-07-01,89
P0008,L005,2025-07-01,183
P0009,L005,2025-07-01,54
P0010,L005,2025-07-01,50
P0011,L005,2025-07-01,91
P0012,L005,2025-07-01,106
P0013,L005,2025-07-01,137
P0014,L005,2025-07-01,164
P0015,L005,2025-07-01,159
P0016,L005,2025-07-01,61
P0017,L005,2025-07-01,149
P0018,L005,2025-07-01,132
P0019,L005,2025-07-01,195
P0020,L005,2025-07-01,136
P0021,L005,2025-07-01,139
P0022,L005,2025-07-01,113
P0023,L005,2025-07-01,0
P0024,L005,2025-07-01,6
P0025,L005,2025-07-01,11
P0026,L005,2025-07-01,160
P0027,L005,2025-07-01,66
P0028,L005,2025-07-01,145
P0029,L005,2025-07-01,88
P0030,L005,2025-07-01,194
P0031,L005,2025-07-01,4
P0032,L005,2025-07-01,166
P0033,L005,2025-07-01,82
P0034,L005,2025-07-01,34
P0035,L005,2025-07-01,183
P0036,L005,2025-07-01,173
P0037,L005,2025-07-01,40
P0038,L005,2025-07-01,108
P0039,L005,2025-07-01,170
P0040,L005,2025-07-01,187
P0041,L005,2025-07-01,58
P0042,L005,2025-07-01,154
P0043,L005,2025-07-01,15
P0044,L005,2025-07-01,175
P0045,L005,2025-07-01,76
P0046,L005,2025-07-01,101
P0047,L005,2025-07-01,35
P9019,L005,2025-07-01,104
P0049,L005,2025-07-01,0
P0050,L005,2025-07-01,68
P0051,L005,2025-07-01,173
P0052,L005,2025-07-01,169
P0053,L005,2025-07-01,110
P0054,L005,2025-07-01,73
P0055,L005,2025-07-01,114
P0056,L005,2025-07-01,176
P0057,L005,2025-07-01,12
P0058,L005,2025-07-01,73
P0059,L005,2025-07-01,108
P0060,L005,2025-07-01,86
P0061,L005,2025-07-01,76
P0062,L005,2025-07-01,150
P0063,L005,2025-07-01,82
P0064,L005,2025-07-01,68
P9059,L005,2025-07-01,156
P0066,L005,2025-07-01,52
P0067,L005,2025-07-01,30
P0068,L005,2025-07-01,51
P0069,L005,2025-07-01,34
P0070,L005,2025-07-01,29
P0071,L005,2025-07-01,77
P0072,L005,2025-07-01,162
P0073,L005,2025-07-01,155
P0074,L005,2025-07-01,5
P0075,L005,2025-07-01,122
P0076,L005,2025-07-01,90
P0077,L005,2025-07-01,64
P0078,L005,2025-07-01,47
P0079,L005,2025-07-01,198
P0080,L005,2025-07-01,168
P0081,L005,2025-07-01,150
P0082,L005,2025-07-01,58
P0083,L005,2025-07-01,129
P0084,L005,2025-07-01,178
P0085,L005,2025-07-01,179
P0086,L005,2025-07-01,186
P0087,L005,2025-07-01,152
P0088,L005,2025-07-01,134
P0089,L005,2025-07-01,6
P0090,L005,2025-07-01,177
P0091,L005,2025-07-01,61
P0092,L005,2025-07-01,-14
P0093,L005,2025-07-01,117
P0094,L005,2025-07-01,178
P0095,L005,2025-07-01,5
P0096,L005,2025-07-01,64
P0097,L005,2025-07-01,108
P0098,L005,2025-07-01,180
P0099,L005,2025-07-01,5
P0100,L005,2025-07-01,13
P0101,L005,2025-07-01,199
P0102,L005,2025-07-01,24
P0103,L005,2025-07-01,158
P0104,L005,2025-07-01,19
P0105,L005,2025-07-01,22
P0106,L005,2025-07-01,179
P0107,L005,2025-07-01,151
P0108,L005,2025-07-01,30
P0109,L005,2025-07-01,55
P0110,L005,2025-07-01,134
P0111,L005,2025-07-01,36
P0112,L005,2025-07-01,137
P0113,L005,2025-07-01,99
P0114,L005,2025-07-01,127
P0115,L005,2025-07-01,99
P9016,L005,2025-07-01,73
P0117,L005,2025-07-01,88
P0118,L005,2025-07-01,152
P0119,L005,2025-07-01,72
P0120,L005,2025-07-01,113
P0121,L005,2025-07-01,40
P0122,L005,2025-07-01,156
P0123,L005,2025-07-01,28
P0124,L005,2025-07-01,71
P0125,L005,2025-07-01,14
P0126,L005,2025-07-01,4
P0127,L005,2025-07-01,142
P0128,L005,2025-07-01,143
P0129,L005,2025-07-01,5
P0130,L005,2025-07-01,43
P0131,L005,2025-07-01,69
P0132,L005,2025-07-01,194
P0133,L005,2025-07-01,117
P0134,L005,2025-07-01,17
P0135,L005,2025-07-01,3
