data,categoria,dispositivo,visualizacoes,add_carrinho,checkout_iniciado,compra_concluida
2025-12-04,Iluminação,mobile,104,25,12,8
2025-12-04,Iluminação,desktop,246,59,28,21
2025-12-04,Utilidades Domésticas,mobile,166,38,22,15
2025-12-04,Utilidades Domésticas,desktop,250,53,23,14
2025-12-04,Jardim e Área Externa,mobile,153,27,13,8
2025-12-04,Jardim e Área Externa,desktop,212,41,20,14
2025-12-04,Organização,mobile,289,61,29,17
2025-12-04,Organização,desktop,212,41,18,13
2025-12-04,Elétrica,mobile,255,55,26,11
2025-12-04,Elétrica,desktop,242,61,30,12
2025-12-04,Hidráulica,mobile,124,22,10,4
2025-12-04,Hidráulica,desktop,112,28,13,5
2025-12-04,Pintura e Acabamento,mobile,177,42,24,15
2025-12-04,Pintura e Acabamento,desktop,145,39,21,13
2025-12-04,Segurança,mobile,291,70,34,9
2025-12-04,Segurança,desktop,262,69,35,12
2025-12-05,Ferramentas,mobile,174,45,24,12
2025-12-05,Ferramentas,desktop,184,33,15,10
2025-12-05,Iluminação,mobile,98,22,11,8
2025-12-05,Iluminação,desktop,161,38,19,13
2025-12-05,Utilidades Domésticas,mobile,249,46,23,16
2025-12-05,Utilidades Domésticas,desktop,145,31,15,12
2025-12-05,Jardim e Área Externa,mobile,209,43,23,13
2025-12-05,Jardim e Área Externa,desktop,191,43,20,12
2025-12-05,Organização,mobile,196,38,21,14
2025-12-05,Organização,desktop,109,30,14,9
2025-12-05,Elétrica,mobile,97,25,13,4
2025-12-05,Elétrica,desktop,268,59,32,13
2025-12-05,Hidráulica,mobile,264,69,35,14
2025-12-05,Hidráulica,desktop,148,40,19,8
2025-12-05,Pintura e Acabamento,mobile,244,63,35,27
2025-12-05,Pintura e Acabamento,desktop,284,60,32,21
2025-12-05,Segurança,mobile,139,28,13,3
2025-12-05,Segurança,desktop,236,43,19,5
2025-12-06,Ferramentas,mobile,100,26,15,9
2025-12-06,Ferramentas,desktop,116,26,15,9
2025-12-06,Iluminação,mobile,194,52,30,21
2025-12-06,Iluminação,desktop,266,50,26,20
2025-12-06,Utilidades Domésticas,mobile,295,53,24,19
2025-12-06,Utilidades Domésticas,desktop,234,54,30,21
2025-12-06,Jardim e Área Externa,mobile,258,65,37,22
2025-12-06,Jardim e Área Externa,desktop,97,25,14,9
2025-12-06,Organização,mobile,154,35,19,12
2025-12-06,Organização,desktop,90,16,8,5
2025-12-06,Elétrica,mobile,131,31,14,6
2025-12-06,Elétrica,desktop,257,63,35,15
2025-12-06,Hidráulica,mobile,244,44,24,11
2025-12-06,Hidráulica,desktop,198,41,23,10
2025-12-06,Pintura e Acabamento,mobile,187,46,24,17
2025-12-06,Pintura e Acabamento,desktop,108,27,13,8
2025-12-06,Segurança,mobile,289,54,29,8
2025-12-06,Segurança,desktop,208,54,27,10
2025-12-07,Ferramentas,mobile,204,46,25,13
2025-12-07,Ferramentas,desktop,163,31,17,11
2025-12-07,Iluminação,mobile,262,70,39,23
2025-12-07,Iluminação,desktop,275,66,32,19
2025-12-07,Utilidades Domésticas,mobile,105,21,9,7
2025-12-07,Utilidades Domésticas,desktop,151,40,21,13
2025-12-07,Jardim e Área Externa,mobile,235,59,31,17
2025-12-07,Jardim e Área Externa,desktop,291,61,29,21
2025-12-07,Organização,mobile,209,56,29,20
2025-12-07,Organização,desktop,138,29,14,9
2025-12-07,Elétrica,mobile,92,19,11,4
2025-12-07,Elétrica,desktop,203,48,28,9
2025-12-07,Hidráulica,mobile,126,34,18,7
2025-12-07,Hidráulica,desktop,187,42,22,10
2025-12-07,Pintura e Acabamento,mobile,116,21,12,8
2025-12-07,Pintura e Acabamento,desktop,230,46,26,15
2025-12-07,Segurança,mobile,222,51,27,8
2025-12-07,Segurança,desktop,170,43,20,7
2025-12-08,Ferramentas,mobile,208,38,20,13
2025-12-08,Ferramentas,desktop,286,70,33,19
2025-12-08,Iluminação,mobile,282,63,36,24
2025-12-08,Iluminação,desktop,166,44,20,15
2025-12-08,Utilidades Domésticas,mobile,235,45,24,17
2025-12-08,Utilidades Domésticas,desktop,186,49,28,22
2025-12-08,Jardim e Área Externa,mobile,222,56,33,23
2025-12-08,Jardim e Área Externa,desktop,215,53,27,19
2025-12-08,Organização,mobile,122,30,17,13
2025-12-08,Organização,desktop,289,69,38,25
2025-12-08,Elétrica,mobile,115,27,14,5
2025-12-08,Elétrica,desktop,257,62,29,9
2025-12-08,Hidráulica,mobile,119,24,12,4
2025-12-08,Hidráulica,desktop,230,51,26,12
2025-12-08,Pintura e Acabamento,mobile,287,56,25,19
2025-12-08,Pintura e Acabamento,desktop,226,63,35,24
2025-12-08,Segurança,mobile,186,46,21,6
2025-12-08,Segurança,desktop,240,59,34,11
2025-12-09,Ferramentas,mobile,182,33,16,9
2025-12-09,Ferramentas,desktop,163,40,20,10
2025-12-09,Iluminação,mobile,221,52,24,18
2025-12-09,Iluminação,desktop,132,26,12,8
2025-12-09,Utilidades Domésticas,mobile,140,37,21,14
2025-12-09,Utilidades Domésticas,desktop,84,22,11,8
2025-12-09,Jardim e Área Externa,mobile,115,29,14,8
2025-12-09,Jardim e Área Externa,desktop,99,25,11,7
2025-12-09,Organização,mobile,148,29,14,11
2025-12-09,Organização,desktop,87,16,8,6
2025-12-09,Elétrica,mobile,183,37,18,6
2025-12-09,Elétrica,desktop,153,29,16,6
2025-12-09,Hidráulica,mobile,288,80,40,16
2025-12-09,Hidráulica,desktop,118,23,10,4
2025-12-09,Pintura e Acabamento,mobile,295,64,35,22
2025-12-09,Pintura e Acabamento,desktop,180,37,17,12
2025-12-09,Segurança,mobile,188,39,18,5
2025-12-09,Segurança,desktop,80,17,8,2
2025-12-10,Ferramentas,mobile,190,39,22,15
2025-12-10,Ferramentas,desktop,291,53,30,16
2025-12-10,Iluminação,mobile,150,29,13,7
2025-12-10,Iluminação,desktop,284,72,37,28
2025-12-10,Utilidades Domésticas,mobile,248,68,35,28
2025-12-10,Utilidades Domésticas,desktop,96,18,10,8
2025-12-10,Jardim e Área Externa,mobile,205,56,33,20
2025-12-10,Jardim e Área Externa,desktop,138,24,12,8
2025-12-10,Organização,mobile,261,69,33,26
2025-12-10,Organização,desktop,118,24,12,7
2025-12-10,Elétrica,mobile,127,29,16,6
2025-12-10,Elétrica,desktop,259,60,32,12
2025-12-10,Hidráulica,mobile,180,49,26,12
2025-12-10,Hidráulica,desktop,83,19,9,3
2025-12-10,Pintura e Acabamento,mobile,107,25,11,6
2025-12-10,Pintura e Acabamento,desktop,276,53,29,21
2025-12-10,Segurança,mobile,290,80,44,15
2025-12-10,Segurança,desktop,255,69,41,11
2025-12-11,Ferramentas,mobile,272,64,37,21
2025-12-11,Ferramentas,desktop,272,64,35,18
2025-12-11,Iluminação,mobile,141,31,15,8
2025-12-11,Iluminação,desktop,149,27,12,9
2025-12-11,Utilidades Domésticas,mobile,265,53,29,25
2025-12-11,Utilidades Domésticas,desktop,299,64,37,29
2025-12-11,Jardim e Área Externa,mobile,195,47,22,16
2025-12-11,Jardim e Área Externa,desktop,207,53,29,16
2025-12-11,Organização,mobile,91,24,13,8
2025-12-11,Organização,desktop,279,66,37,25
2025-12-11,Elétrica,mobile,292,79,38,12
2025-12-11,Elétrica,desktop,146,29,14,4
2025-12-11,Hidráulica,mobile,284,73,36,16
2025-12-11,Hidráulica,desktop,200,40,23,8
2025-12-11,Pintura e Acabamento,mobile,168,44,23,13
2025-12-11,Pintura e Acabamento,desktop,113,28,15,9
2025-12-11,Segurança,mobile,299,65,33,9
2025-12-11,Segurança,desktop,257,62,29,10
2025-12-12,Ferramentas,mobile,293,60,35,21
2025-12-12,Ferramentas,desktop,104,28,15,9
2025-12-12,Iluminação,mobile,215,57,28,17
2025-12-12,Iluminação,desktop,241,46,24,15
2025-12-12,Utilidades Domésticas,mobile,274,73,42,33
2025-12-12,Utilidades Domésticas,desktop,216,38,17,11
2025-12-12,Jardim e Área Externa,mobile,156,31,16,9
2025-12-12,Jardim e Área Externa,desktop,91,17,7,4
2025-12-12,Organização,mobile,165,45,21,15
2025-12-12,Organização,desktop,285,52,25,19
2025-12-12,Elétrica,mobile,203,45,26,10
2025-12-12,Elétrica,desktop,105,25,13,5
2025-12-12,Hidráulica,mobile,85,15,8,3
2025-12-12,Hidráulica,desktop,110,25,12,4
2025-12-12,Pintura e Acabamento,mobile,259,65,36,20
2025-12-12,Pintura e Acabamento,desktop,168,30,17,11
2025-12-12,Segurança,mobile,228,41,18,6
2025-12-12,Segurança,desktop,287,73,36,12
2025-12-13,Ferramentas,mobile,133,34,16,8
2025-12-13,Ferramentas,desktop,282,78,39,22
2025-12-13,Iluminação,mobile,102,25,13,8
2025-12-13,Iluminação,desktop,133,31,15,10
2025-12-13,Utilidades Domésticas,mobile,258,69,34,26
2025-12-13,Utilidades Domésticas,desktop,153,40,21,15
2025-12-13,Jardim e Área Externa,mobile,99,19,9,6
2025-12-13,Jardim e Área Externa,desktop,275,61,35,20
2025-12-13,Organização,mobile,269,55,31,21
2025-12-13,Organização,desktop,99,21,11,7
2025-12-13,Elétrica,mobile,255,53,26,10
2025-12-13,Elétrica,desktop,149,27,15,6
2025-12-13,Hidráulica,mobile,155,38,22,9
2025-12-13,Hidráulica,desktop,297,61,30,14
2025-12-13,Pintura e Acabamento,mobile,214,45,23,16
2025-12-13,Pintura e Acabamento,desktop,269,72,40,29
2025-12-13,Segurança,mobile,135,36,17,5
2025-12-13,Segurança,desktop,208,44,24,7
2025-12-14,Ferramentas,mobile,239,59,32,17
2025-12-14,Ferramentas,desktop,271,69,35,21
2025-12-14,Iluminação,mobile,153,35,17,11
2025-12-14,Iluminação,desktop,293,67,39,24
2025-12-14,Utilidades Domésticas,mobile,185,41,22,18
2025-12-14,Utilidades Domésticas,desktop,141,27,15,13
2025-12-14,Jardim e Área Externa,mobile,272,58,29,20
2025-12-14,Jardim e Área Externa,desktop,122,32,15,8
2025-12-14,Organização,mobile,263,58,31,19
2025-12-14,Organização,desktop,112,22,12,8
2025-12-14,Elétrica,mobile,121,23,13,5
2025-12-14,Elétrica,desktop,294,69,36,14
2025-12-14,Hidráulica,mobile,108,21,9,3
2025-12-14,Hidráulica,desktop,248,45,21,10
2025-12-14,Pintura e Acabamento,mobile,284,72,39,25
2025-12-14,Pintura e Acabamento,desktop,154,33,15,10
2025-12-14,Segurança,mobile,225,51,25,8
2025-12-14,Segurança,desktop,120,21,11,3
2025-12-15,Ferramentas,mobile,154,29,17,10
2025-12-15,Ferramentas,desktop,218,47,26,13
2025-12-15,Iluminação,mobile,200,53,31,21
2025-12-15,Iluminação,desktop,187,42,20,13
2025-12-15,Utilidades Domésticas,mobile,255,59,30,22
2025-12-15,Utilidades Domésticas,desktop,234,46,26,19
2025-12-15,Jardim e Área Externa,mobile,197,39,20,12
2025-12-15,Jardim e Área Externa,desktop,191,52,26,17
2025-12-15,Organização,mobile,87,21,11,7
2025-12-15,Organização,desktop,115,22,12,9
2025-12-15,Elétrica,mobile,142,35,18,7
2025-12-15,Elétrica,desktop,121,21,11,4
2025-12-15,Hidráulica,mobile,138,28,15,5
2025-12-15,Hidráulica,desktop,173,43,24,10
2025-12-15,Pintura e Acabamento,mobile,121,33,16,11
2025-12-15,Pintura e Acabamento,desktop,257,58,30,17
2025-12-15,Segurança,mobile,114,22,11,4
2025-12-15,Segurança,desktop,97,24,12,3
2025-12-16,Ferramentas,mobile,269,73,36,24
2025-12-16,Ferramentas,desktop,258,46,27,15
2025-12-16,Iluminação,mobile,278,58,29,23
2025-12-16,Iluminação,desktop,87,16,8,5
2025-12-16,Utilidades Domésticas,mobile,187,46,24,17
2025-12-16,Utilidades Domésticas,desktop,149,27,13,9
2025-12-16,Jardim e Área Externa,mobile,144,32,15,9
2025-12-16,Jardim e Área Externa,desktop,147,30,16,11
2025-12-16,Organização,mobile,170,38,18,12
2025-12-16,Organização,desktop,166,38,18,13
2025-12-16,Elétrica,mobile,203,44,21,7
2025-12-16,Elétrica,desktop,164,41,22,7
2025-12-16,Hidráulica,mobile,254,65,31,12
2025-12-16,Hidráulica,desktop,93,23,12,5
2025-12-16,Pintura e Acabamento,mobile,289,55,24,15
2025-12-16,Pintura e Acabamento,desktop,104,21,12,6
2025-12-16,Segurança,mobile,224,61,28,10
2025-12-16,Segurança,desktop,252,45,22,6
2025-12-17,Ferramentas,mobile,267,71,39,25
2025-12-17,Ferramentas,desktop,242,57,29,15
2025-12-17,Iluminação,mobile,286,74,35,24
2025-12-17,Iluminação,desktop,136,36,20,12
2025-12-17,Utilidades Domésticas,mobile,107,19,10,7
2025-12-17,Utilidades Domésticas,desktop,244,55,26,21
2025-12-17,Jardim e Área Externa,mobile,156,42,22,13
2025-12-17,Jardim e Área Externa,desktop,264,70,32,19
2025-12-17,Organização,mobile,127,23,13,8
2025-12-17,Organização,desktop,240,50,24,16
2025-12-17,Elétrica,mobile,130,32,17,6
2025-12-17,Elétrica,desktop,194,49,25,9
2025-12-17,Hidráulica,mobile,283,66,30,12
2025-12-17,Hidráulica,desktop,136,34,19,8
2025-12-17,Pintura e Acabamento,mobile,236,45,25,17
2025-12-17,Pintura e Acabamento,desktop,225,52,24,18
2025-12-17,Segurança,mobile,208,57,31,10
2025-12-17,Segurança,desktop,298,63,36,10
2025-12-18,Ferramentas,mobile,278,53,27,15
2025-12-18,Ferramentas,desktop,246,66,30,19
2025-12-18,Iluminação,mobile,253,54,30,18
2025-12-18,Iluminação,desktop,262,71,36,24
2025-12-18,Utilidades Domésticas,mobile,185,34,18,13
2025-12-18,Utilidades Domésticas,desktop,145,28,14,11
2025-12-18,Jardim e Área Externa,mobile,239,61,31,20
2025-12-18,Jardim e Área Externa,desktop,149,30,15,8
2025-12-18,Organização,mobile,142,26,13,9
2025-12-18,Organização,desktop,193,49,23,18
2025-12-18,Elétrica,mobile,171,39,18,6
2025-12-18,Elétrica,desktop,145,26,14,6
2025-12-18,Hidráulica,mobile,252,66,30,12
2025-12-18,Hidráulica,desktop,268,56,31,15
2025-12-18,Pintura e Acabamento,mobile,208,54,31,23
2025-12-18,Pintura e Acabamento,desktop,122,31,15,9
2025-12-18,Segurança,mobile,123,24,13,3
2025-12-18,Segurança,desktop,155,40,22,8
2025-12-19,Ferramentas,mobile,237,50,25,15
2025-12-19,Ferramentas,desktop,93,20,10,6
2025-12-19,Iluminação,mobile,112,27,14,8
2025-12-19,Iluminação,desktop,271,75,39,24
2025-12-19,Utilidades Domésticas,mobile,160,44,20,12
2025-12-19,Utilidades Domésticas,desktop,290,64,34,22
2025-12-19,Jardim e Área Externa,mobile,116,30,15,10
2025-12-19,Jardim e Área Externa,desktop,199,53,31,20
2025-12-19,Organização,mobile,234,63,35,22
2025-12-19,Organização,desktop,152,37,18,14
2025-12-19,Elétrica,mobile,111,22,11,3
2025-12-19,Elétrica,desktop,100,25,11,4
2025-12-19,Hidráulica,mobile,214,56,32,13
2025-12-19,Hidráulica,desktop,221,55,30,13
2025-12-19,Pintura e Acabamento,mobile,129,31,17,9
2025-12-19,Pintura e Acabamento,desktop,140,31,15,9
2025-12-19,Segurança,mobile,191,37,21,7
2025-12-19,Segurança,desktop,234,44,22,6
2025-12-20,Ferramentas,mobile,188,50,23,14
2025-12-20,Ferramentas,desktop,188,46,25,13
2025-12-20,Iluminação,mobile,157,42,24,15
2025-12-20,Iluminação,desktop,266,65,38,23
2025-12-20,Utilidades Domésticas,mobile,95,26,14,11
2025-12-20,Utilidades Domésticas,desktop,262,67,31,26
2025-12-20,Jardim e Área Externa,mobile,299,63,28,18
2025-12-20,Jardim e Área Externa,desktop,198,47,26,18
2025-12-20,Organização,mobile,107,23,11,8
2025-12-20,Organização,desktop,285,79,44,31
2025-12-20,Elétrica,mobile,133,30,14,5
2025-12-20,Elétrica,desktop,164,29,14,4
2025-12-20,Hidráulica,mobile,206,37,16,7
2025-12-20,Hidráulica,desktop,114,25,14,5
2025-12-20,Pintura e Acabamento,mobile,159,38,22,15
2025-12-20,Pintura e Acabamento,desktop,183,38,19,11
2025-12-20,Segurança,mobile,127,25,13,4
2025-12-20,Segurança,desktop,238,44,23,7
2025-12-21,Ferramentas,mobile,212,51,30,17
2025-12-21,Ferramentas,desktop,215,39,20,13
2025-12-21,Iluminação,mobile,95,22,12,7
2025-12-21,Iluminação,desktop,198,53,24,16
2025-12-21,Utilidades Domésticas,mobile,169,46,26,22
2025-12-21,Utilidades Domésticas,desktop,209,40,23,15
2025-12-21,Jardim e Área Externa,mobile,117,25,12,8
2025-12-21,Jardim e Área Externa,desktop,108,28,13,8
2025-12-21,Organização,mobile,278,68,33,26
2025-12-21,Organização,desktop,264,58,27,20
2025-12-21,Elétrica,mobile,257,66,34,12
2025-12-21,Elétrica,desktop,136,37,19,6
2025-12-21,Hidráulica,mobile,127,34,18,7
2025-12-21,Hidráulica,desktop,160,35,17,6
2025-12-21,Pintura e Acabamento,mobile,205,40,22,13
2025-12-21,Pintura e Acabamento,desktop,138,37,17,13
2025-12-21,Segurança,mobile,276,77,35,13
2025-12-21,Segurança,desktop,174,41,22,6
2025-12-22,Ferramentas,mobile,297,66,32,17
2025-12-22,Ferramentas,desktop,232,59,32,20
2025-12-22,Iluminação,mobile,182,33,19,12
2025-12-22,Iluminação,desktop,263,73,39,25
2025-12-22,Utilidades Domésticas,mobile,282,61,27,19
2025-12-22,Utilidades Domésticas,desktop,118,25,12,10
2025-12-22,Jardim e Área Externa,mobile,160,42,20,14
2025-12-22,Jardim e Área Externa,desktop,133,29,14,7
2025-12-22,Organização,mobile,281,51,24,19
2025-12-22,Organização,desktop,132,31,15,12
2025-12-22,Elétrica,mobile,202,56,25,9
2025-12-22,Elétrica,desktop,150,37,20,8
2025-12-22,Hidráulica,mobile,271,51,23,11
2025-12-22,Hidráulica,desktop,209,47,23,10
2025-12-22,Pintura e Acabamento,mobile,89,18,10,6
2025-12-22,Pintura e Acabamento,desktop,121,27,12,7
2025-12-22,Segurança,mobile,198,47,21,6
2025-12-22,Segurança,desktop,144,31,13,4
2025-12-23,Ferramentas,mobile,228,56,29,16
2025-12-23,Ferramentas,desktop,183,35,19,10
2025-12-23,Iluminação,mobile,248,64,29,22
2025-12-23,Iluminação,desktop,247,62,30,22
2025-12-23,Utilidades Domésticas,mobile,135,31,15,9
2025-12-23,Utilidades Domésticas,desktop,252,56,33,26
2025-12-23,Jardim e Área Externa,mobile,231,56,31,18
2025-12-23,Jardim e Área Externa,desktop,188,49,26,16
2025-12-23,Organização,mobile,103,20,10,6
2025-12-23,Organização,desktop,83,21,9,5
2025-12-23,Elétrica,mobile,207,52,23,10
2025-12-23,Elétrica,desktop,89,18,8,3
2025-12-23,Hidráulica,mobile,213,48,25,10
2025-12-23,Hidráulica,desktop,278,63,37,14
2025-12-23,Pintura e Acabamento,mobile,286,65,36,20
2025-12-23,Pintura e Acabamento,desktop,130,23,11,7
2025-12-23,Segurança,mobile,127,26,12,3
2025-12-23,Segurança,desktop,170,32,15,4
2025-12-24,Ferramentas,mobile,83,15,7,3
2025-12-24,Ferramentas,desktop,113,28,16,8
2025-12-24,Iluminação,mobile,267,57,30,20
2025-12-24,Iluminação,desktop,140,39,18,13
2025-12-24,Utilidades Domésticas,mobile,291,61,31,26
2025-12-24,Utilidades Domésticas,desktop,110,22,12,7
2025-12-24,Jardim e Área Externa,mobile,151,30,13,9
2025-12-24,Jardim e Área Externa,desktop,224,41,23,15
2025-12-24,Organização,mobile,253,57,32,24
2025-12-24,Organização,desktop,245,48,24,16
2025-12-24,Elétrica,mobile,98,25,14,6
2025-12-24,Elétrica,desktop,282,51,25,11
2025-12-24,Hidráulica,mobile,221,60,32,13
2025-12-24,Hidráulica,desktop,161,41,22,10
2025-12-24,Pintura e Acabamento,mobile,192,52,29,18
2025-12-24,Pintura e Acabamento,desktop,92,19,9,6
2025-12-24,Segurança,mobile,88,16,8,2
2025-12-24,Segurança,desktop,208,53,25,8
2025-12-25,Ferramentas,mobile,283,59,30,19
2025-12-25,Ferramentas,desktop,126,26,13,8
2025-12-25,Iluminação,mobile,106,26,12,7
2025-12-25,Iluminação,desktop,183,49,28,17
2025-12-25,Utilidades Domésticas,mobile,174,46,21,16
2025-12-25,Utilidades Domésticas,desktop,182,50,26,20
2025-12-25,Jardim e Área Externa,mobile,81,19,10,6
2025-12-25,Jardim e Área Externa,desktop,147,31,17,10
2025-12-25,Organização,mobile,154,30,15,11
2025-12-25,Organização,desktop,86,15,7,5
2025-12-25,Elétrica,mobile,212,41,23,10
2025-12-25,Elétrica,desktop,246,66,30,9
2025-12-25,Hidráulica,mobile,101,18,10,4
2025-12-25,Hidráulica,desktop,123,26,12,5
2025-12-25,Pintura e Acabamento,mobile,286,57,33,22
2025-12-25,Pintura e Acabamento,desktop,97,18,8,5
2025-12-25,Segurança,mobile,151,33,17,5
2025-12-25,Segurança,desktop,232,54,26,8
2025-12-26,Ferramentas,mobile,237,46,25,13
2025-12-26,Ferramentas,desktop,288,70,32,21
2025-12-26,Iluminação,mobile,129,28,14,11
2025-12-26,Iluminação,desktop,172,45,23,13
2025-12-26,Utilidades Domésticas,mobile,238,47,24,18
2025-12-26,Utilidades Domésticas,desktop,180,49,28,18
2025-12-26,Jardim e Área Externa,mobile,110,24,13,7
2025-12-26,Jardim e Área Externa,desktop,247,63,36,22
2025-12-26,Organização,mobile,133,24,13,10
2025-12-26,Organização,desktop,116,29,15,11
2025-12-26,Elétrica,mobile,104,21,11,4
2025-12-26,Elétrica,desktop,258,58,32,13
2025-12-26,Hidráulica,mobile,146,37,19,9
2025-12-26,Hidráulica,desktop,121,32,16,7
2025-12-26,Pintura e Acabamento,mobile,147,40,23,17
2025-12-26,Pintura e Acabamento,desktop,245,62,33,21
2025-12-26,Segurança,mobile,272,55,30,9
2025-12-26,Segurança,desktop,243,62,35,10
2025-12-27,Ferramentas,mobile,207,40,18,11
2025-12-27,Ferramentas,desktop,200,53,28,14
2025-12-27,Iluminação,mobile,267,67,31,19
2025-12-27,Iluminação,desktop,197,36,16,12
2025-12-27,Utilidades Domésticas,mobile,187,46,24,18
2025-12-27,Utilidades Domésticas,desktop,296,80,42,33
2025-12-27,Jardim e Área Externa,mobile,86,23,10,6
2025-12-27,Jardim e Área Externa,desktop,283,75,35,21
2025-12-27,Organização,mobile,136,26,12,8
2025-12-27,Organização,desktop,294,64,34,21
2025-12-27,Elétrica,mobile,97,22,13,5
2025-12-27,Elétrica,desktop,113,26,11,3
2025-12-27,Hidráulica,mobile,256,57,28,12
2025-12-27,Hidráulica,desktop,120,27,12,5
2025-12-27,Pintura e Acabamento,mobile,150,38,17,13
2025-12-27,Pintura e Acabamento,desktop,154,28,15,10
2025-12-27,Segurança,mobile,226,62,36,11
2025-12-27,Segurança,desktop,153,32,18,5
2025-12-28,Ferramentas,mobile,137,29,17,9
2025-12-28,Ferramentas,desktop,201,50,28,17
2025-12-28,Iluminação,mobile,251,51,27,18
2025-12-28,Iluminação,desktop,122,32,15,11
2025-12-28,Utilidades Domésticas,mobile,171,45,22,16
2025-12-28,Utilidades Domésticas,desktop,266,70,32,26
2025-12-28,Jardim e Área Externa,mobile,227,59,31,20
2025-12-28,Jardim e Área Externa,desktop,243,49,23,15
2025-12-28,Organização,mobile,170,34,18,12
2025-12-28,Organização,desktop,92,17,7,4
2025-12-28,Elétrica,mobile,135,30,16,6
2025-12-28,Elétrica,desktop,122,28,14,5
2025-12-28,Hidráulica,mobile,232,42,19,7
2025-12-28,Hidráulica,desktop,247,57,29,14
2025-12-28,Pintura e Acabamento,mobile,117,30,17,11
